achievementCount,attemptCount,chatRoom,codinGamer,communityCreation,contributor,coverBinaryId,creationTime,description,detailsPageUrl,doneAchievementCount,feedback,forumLink,globalTotal,id,lastActivity,league,level,logoBinaryId,mode,openChallenge,optimCriteria,optimCriteriaId,optimPoints,position,prettyId,previewBinaryId,puzzleLeaderboardId,rank,replayIds,score,solvedCount,testSessionHandle,thumbnailBinaryId,title,topics,total,type,validatorScore,xpPoints
0,1223,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 2064637, 'pseudo': 'java_coffee_cup', 'publicHandle': 'f4c116cad137a7eee91b727ff6fe53597364602', 'enable': False, 'avatar': 13281799951852, 'cover': 16905905262068}",31871866953208.0,1539798864327,,/training/medium/guessing-n-cheating,0,"{'feedbackId': 1666, 'feedbacks': [32, 20, 31, 50, 59]}",,,435,1554562267039.0,,medium,,,,,,,,guessing-n-cheating,,,0,,,619,178342510b18152727cba1a085c21eba65e8d64a,,Guessing n Cheating,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'logic', 'value': 'Logic', 'children': []}]}, {'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'sets', 'value': 'Ensembles', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'conditions', 'value': 'Conditions', 'children': []}]}]",,CODE,100,50.0
0,109,,,True,"{'userId': 1050421, 'pseudo': 'geppoz', 'publicHandle': 'e1c8db0e115017dfd592d11825e6b46e1240501', 'enable': False, 'avatar': 4030238757816, 'cover': 4802137848767}",,1539849175420,,/training/medium/html-table-cell-split,0,"{'feedbackId': 1667, 'feedbacks': [1, 3, 5, 3, 6]}",,,436,,,medium,,,,,,,,html-table-cell-split,,,0,,,79,,,HTML table cell split,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'topology', 'value': 'Topology', 'children': []}]}]",,CODE,0,50.0
0,1176,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 158495, 'pseudo': 'Cr3aHal0', 'publicHandle': 'f638ca9f46726d07f9ac1c0a0bd21edb594851', 'enable': False, 'avatar': 11235124705354, 'cover': 15552889896261}",,1540153336898,,/training/easy/rooks-movements,0,"{'feedbackId': 1668, 'feedbacks': [3, 12, 28, 69, 90]}",,,437,1548697948056.0,,easy,,,,,,,,rooks-movements,,,0,,,721,154777223823412272257c6f8c16d6a760b02d01,,Rooks Movements,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'classic-board-games', 'value': 'Classic board games', 'children': []}, {'handle': 'chess', 'value': 'chess', 'children': []}, {'handle': 'condition', 'value': 'Condition', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}]}]",,CODE,100,50.0
0,105,,,True,"{'userId': 155774, 'pseudo': 'dwarfie', 'publicHandle': '2ad5cc4919ed368f16de4aecd570e21e477551', 'enable': False, 'avatar': 17785582865119}",,1540216876600,,/training/medium/straddling-checkerboard-cryptography,0,"{'feedbackId': 1669, 'feedbacks': [3, 0, 2, 7, 11]}",,,438,,,medium,,,,,,,,straddling-checkerboard-cryptography,,,0,,,80,,,Straddling Checkerboard Cryptography,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'cryptology', 'value': 'Cryptologie', 'children': []}]}]",,CODE,0,50.0
0,1129,astarcraft,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,22583263961456.0,1540311014922,Description par défaut.,/multiplayer/optimization/a-star-craft,0,"{'feedbackId': 1670, 'feedbacks': [2, 1, 7, 23, 73]}",a-craft-puzzle-discussion/62927,611.0,439,1551032416840.0,,optim,22582978711533.0,OPTIM,,,Points,,,a-star-craft,22582981265847.0,a-star-craft,4,,,623,15046818751c9ad5b6d35864e389e0f6390f66f2,22582991386853.0,A*Craft,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'optimization', 'value': 'Optimisation', 'children': []}]}]",611.0,SOLO,0,
0,456,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 837436, 'pseudo': 'aropan', 'publicHandle': '3d2a786d1c0ab7176a18538c7ab8c38f634738', 'enable': False, 'avatar': 19235926196312, 'cover': 21056434843597}",,1540453437514,,/training/medium/digit-sum-successor,0,"{'feedbackId': 1671, 'feedbacks': [1, 1, 4, 14, 36]}",,,440,1567613644049.0,,medium,,,,,,,,digit-sum-successor,,,0,,,215,217893301206ca7742e5de2b082a71687d8c89a7,,Digit sum successor,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'mathematics', 'value': 'Mathematics', 'children': []}]}]",,CODE,100,50.0
0,672,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1533591, 'pseudo': 'bobby2', 'publicHandle': 'dd0e02647e55826c26b043fbe01d464a1953351', 'enable': False, 'avatar': 10207929641393}",,1540634085826,,/training/easy/rectangular-block-spinner,0,"{'feedbackId': 1672, 'feedbacks': [1, 11, 16, 38, 49]}",,,441,1554573129048.0,,easy,,,,,,,,rectangular-block-spinner,,,0,,,446,155575634bc2a2043d1416565d0e291281a62be1,,Rectangular block spinner,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'string-manipulation', 'value': 'String manipulation', 'children': []}]}]",,CODE,100,50.0
0,1250,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1481565, 'pseudo': 'WilliamMorrison', 'publicHandle': 'bcae57b39ca2fa35cf164f593cbec48c5651841', 'enable': False, 'avatar': 22722418380787, 'cover': 22722446499079}",,1540993120755,,/training/easy/darts,0,"{'feedbackId': 1673, 'feedbacks': [4, 8, 23, 109, 113]}",,,442,1549386845110.0,,easy,,,,,,,,darts,,,0,,,958,14842193e521c6757b7cd9d39f3ea75e3f94ca29,,Darts,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'geometry', 'value': 'Geometry', 'children': []}, {'handle': 'collision-detection', 'value': 'Collision Detection', 'children': []}]}]",,CODE,100,50.0
0,2266,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1880319, 'pseudo': 'WildSmilodon', 'publicHandle': 'f448cce335d6272f8e1e396db609c4b09130881', 'enable': False, 'avatar': 11419736983376, 'cover': 15445104878005}",,1541251072282,,/training/easy/dead-mens-shot,0,"{'feedbackId': 1674, 'feedbacks': [9, 6, 41, 85, 169]}",,,443,1549568513836.0,,easy,,,,,,,,dead-mens-shot,,,0,,,1325,14842140969b19816678971ca06e486d8ed170dd,,Dead men's shot,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'dot-product', 'value': 'Dot product', 'children': []}, {'handle': 'geometry', 'value': 'Geometry', 'children': []}]}]",,CODE,100,50.0
0,189,,,True,"{'userId': 301922, 'pseudo': 'tyrcho', 'publicHandle': 'e30e2eaed69f0747e8826dbf32015ea1229103', 'enable': False, 'avatar': 1742081719876, 'cover': 11137706548385}",,1541650335606,,/training/medium/2-player-game-on-a-calculator,0,"{'feedbackId': 1675, 'feedbacks': [2, 0, 3, 6, 29]}",,,444,,,medium,,,,,,,,2-player-game-on-a-calculator,,,0,,,114,17478776d9f72e63e0c2331b18e897586d77a2aa,,2-player game on a calculator,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}]}]",,CODE,0,50.0
0,163,,,True,"{'userId': 2510531, 'pseudo': 'Jamproject', 'publicHandle': '85685059033cc6233854135560018c2e1350152', 'enable': False, 'avatar': 19194665531844}",,1541862681713,,/training/medium/guessing-digits,0,"{'feedbackId': 1676, 'feedbacks': [6, 4, 1, 4, 8]}",,,445,,,medium,,,,,,,,guessing-digits,,,0,,,65,,,Guessing digits,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'logical-problem', 'value': 'Logical problem', 'children': []}, {'handle': 'guessing-digits', 'value': 'Guessing digits', 'children': []}]}]",,CODE,0,50.0
0,87,,,True,"{'userId': 837436, 'pseudo': 'aropan', 'publicHandle': '3d2a786d1c0ab7176a18538c7ab8c38f634738', 'enable': False, 'avatar': 19235926196312, 'cover': 21056434843597}",,1544101276063,,/training/medium/equalizing-arrays,0,"{'feedbackId': 1677, 'feedbacks': [1, 0, 2, 2, 9]}",,,446,,,medium,,,,,,,,equalizing-arrays,,,0,,,49,,,Equalizing arrays,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'arithmetics', 'value': 'Arithmetics', 'children': []}]}, {'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'arrays', 'value': 'Tableaux', 'children': []}]}]",,CODE,0,50.0
0,136,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1498189, 'pseudo': 'Pyoroalb', 'publicHandle': '6b036ebaded86a637eab81442f40105e9818941', 'enable': False, 'avatar': 14505336358731, 'cover': 14542669807480}",,1545008641182,,/training/medium/ip-mask-calculating,0,"{'feedbackId': 1679, 'codingamerFeedback': 4, 'feedbacks': [0, 2, 11, 6, 16]}",,,448,1564173670055.0,,medium,,,,,,,,ip-mask-calculating,,,0,,,127,20730215e9a4091099765b3747c71c253e7a89c3,,IP mask calculating,[],,CODE,100,50.0
0,692,,,False,,24062464773055.0,1545386496886,,/multiplayer/bot-programming/xmas-rush,0,"{'feedbackId': 1681, 'feedbacks': [0, 0, 2, 8, 48]}",,456.0,450,,,multi,24060566478516.0,,,,rank,,,xmas-rush,24060558759128.0,xmas-rush,0,[360828937],,0,,24060548186863.0,Xmas Rush,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'classic-board-games', 'value': 'Classic board games', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'minimax', 'value': 'Minimax', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}]",456.0,ARENA,0,
0,1251,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 3044280, 'pseudo': 'AminGholizad', 'publicHandle': '09172d06793fe5a64ee0b98c044ced9f0824403', 'enable': False, 'avatar': 23774079662038, 'cover': 23804854990134}",,1545392081720,,/training/easy/credit-card-verifier-luhns-algorithm,0,"{'feedbackId': 1682, 'feedbacks': [0, 7, 52, 68, 117]}",,,451,1554561441037.0,,easy,,,,,,,,credit-card-verifier-luhns-algorithm,,,0,,,1106,1783406922e8e5f38ed20d07bf553f72e7decab2,,Credit Card Verifier (Luhn’s algorithm),[],,CODE,100,50.0
0,138,,,True,"{'userId': 333444, 'pseudo': 'Davidl.mkh', 'publicHandle': '013b2c24a4fd8f599b8c43f5d0663158444333', 'enable': False, 'avatar': 9548796732874, 'cover': 4733152216218}",,1545409919317,,/training/medium/dynamic-sorting,0,"{'feedbackId': 1683, 'feedbacks': [0, 2, 3, 4, 15]}",,,452,,,medium,,,,,,,,dynamic-sorting,,,0,,,102,,,Dynamic sorting,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'sorting', 'value': 'Sorting', 'children': []}, {'handle': 'string-manipulation', 'value': 'String manipulation', 'children': []}]}]",,CODE,0,50.0
0,223,,,True,"{'userId': 1336464, 'pseudo': 'magaiti', 'publicHandle': 'eec8bff1779e6e64b0ce890f0d5f53e64646331', 'enable': False, 'avatar': 4034881109815, 'cover': 4526536030108}",,1545476427994,,/training/hard/the-balanced-centrifuge-problem,0,"{'feedbackId': 1684, 'feedbacks': [0, 1, 1, 2, 15]}",,,453,,,hard,,,,,,,,the-balanced-centrifuge-problem,,,0,,,51,170053721c7dccf8eb642ab178a13707bde25171,,The Balanced Centrifuge Problem,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'primes', 'value': 'Primes', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}]}]",,CODE,0,50.0
0,1201,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1756726, 'pseudo': 'MSWS', 'publicHandle': 'a716e1aef4013456a74cb4cf21e137286276571', 'enable': False, 'avatar': 23972424839129}",,1545820057321,,/training/easy/hunger-games,0,"{'feedbackId': 1685, 'feedbacks': [8, 13, 35, 67, 80]}",,,454,1554576802040.0,,easy,,,,,,,,hunger-games,,,0,,,759,1783856898cd723eaa8d9d70562a4e50af64bf72,,Hunger Games,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'sorting', 'value': 'Sorting', 'children': []}]}]",,CODE,100,50.0
0,853,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1726024, 'pseudo': 'dtejedor', 'publicHandle': '661ca175c4fa0c218840e5751a21bae54206271', 'enable': False, 'avatar': 16557216954763, 'cover': 24139948423966}",,1546620939107,,/training/easy/the-dart-101,0,"{'feedbackId': 1686, 'feedbacks': [8, 6, 28, 48, 53]}",,,455,1554544899066.0,,easy,,,,,,,,the-dart-101,,,0,,,484,1772974604eedf4bc73c716818d7e377eb54c6f0,,The Dart 101,"[{'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'conditions', 'value': 'Conditions', 'children': []}]}]",,CODE,100,50.0
0,94,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 3076711, 'pseudo': 'Sceurpien', 'publicHandle': '1393eb41041f440cba07ef90e2545a161176703', 'enable': False, 'avatar': 32622187356342, 'cover': 24104390477551}",,1547796321949,,/training/medium/green-valleys,0,"{'feedbackId': 1687, 'feedbacks': [0, 0, 5, 6, 14]}",,,456,1565549598047.0,,medium,,,,,,,,green-valleys,,,0,,,83,21147566e37e852696f9e5ddc217e59fc8fe38c2,,Green Valleys,[],,CODE,100,50.0
0,332,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154906, 'pseudo': 'JBM', 'publicHandle': '0d71f9df5da706f9f77c07c34d12480e609451', 'enable': False}",,1548770809960,,/training/medium/goro-want-chocolate,0,"{'feedbackId': 1688, 'feedbacks': [0, 0, 2, 11, 36]}",community-puzzle-goro-want-chocolate/82358,,457,1567448462346.0,,medium,,,,,,,,goro-want-chocolate,,,0,,,184,1708015637b3ba9bf8e03e5e40882ed43444b6c7,,Goro Want Chocolate,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'chocolate', 'value': 'Chocolate', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}]}]",,CODE,0,50.0
0,46,,,True,"{'userId': 1569823, 'pseudo': 'Niako', 'publicHandle': 'eb89cbdf69d07106c84edf1d191caaf33289651', 'enable': False, 'avatar': 11911528647474, 'cover': 23895974876164}",34321700076156.0,1549118108940,,/training/hard/her-majestys-well-shared-secret,0,"{'feedbackId': 1689, 'feedbacks': [0, 0, 0, 2, 5]}",community-puzzle-her-majestys-well-shared-secret/83197,,458,,,hard,,,,,,,,her-majestys-well-shared-secret,,,0,,,31,,,Her Majesty's well shared secret,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'mathematics', 'value': 'Mathematics', 'children': []}, {'handle': 'polynomials', 'value': 'Polynomials', 'children': []}, {'handle': 'interpolation', 'value': 'Interpolation', 'children': []}, {'handle': 'secret-sharing', 'value': 'Secret sharing', 'children': []}]}, {'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'cryptology', 'value': 'Cryptologie', 'children': []}]}]",,CODE,0,50.0
0,661,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 2226245, 'pseudo': 'ng201', 'publicHandle': '49316ef39de457534b015cbb79097fb25426222', 'enable': False, 'avatar': 14840652021604}",,1549718123806,,/training/easy/brick-in-the-wall,0,"{'feedbackId': 1690, 'feedbacks': [0, 5, 20, 54, 54]}",community-puzzle-brick-in-the-wall/84560,,459,1549994987043.0,,easy,,,,,,,,brick-in-the-wall,,,0,,,591,16400866789c01d5828af3e8ed0fe8fc1891152a,,Brick in the Wall,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'mathematics', 'value': 'Mathematics', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'greedy', 'value': 'Algorithmes glouton', 'children': []}]}]",,CODE,100,50.0
0,574,,,True,"{'userId': 1500515, 'pseudo': 'eulerscheZahl', 'publicHandle': '8374201b6f1d19eb99d61c80351465b65150051', 'enable': False, 'avatar': 29379905825543, 'cover': 26120069129738}",27022140863340.0,1549741282480,,/multiplayer/bot-programming/vindinium,0,"{'feedbackId': 1691, 'feedbacks': [0, 0, 1, 6, 20]}",community-puzzle-vindinium/84622,246.0,460,,,multi,,,,,rank,,,vindinium,,vindinium,0,,,0,206997477e9a75b8ffa57b51d805f28996f0e03e,,Vindinium,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'minimax', 'value': 'Minimax', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'flood-fill', 'value': 'Remplissage par diffusion', 'children': []}]}]",246.0,ARENA,0,
0,682,,,True,"{'userId': 1500515, 'pseudo': 'eulerscheZahl', 'publicHandle': '8374201b6f1d19eb99d61c80351465b65150051', 'enable': False, 'avatar': 29379905825543, 'cover': 26120069129738}",27759366037821.0,1549814196907,,/multiplayer/optimization/bender---episode-4,0,"{'feedbackId': 1692, 'feedbacks': [0, 0, 0, 2, 18]}",community-puzzle-bender-episode-4/84756,121.0,461,,,optim,,OPTIM,,,Points,,,bender---episode-4,,bender---episode-4,0,,,24,,,Bender - Episode 4,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}, {'handle': 'optimization', 'value': 'Optimisation', 'children': []}]}]",121.0,SOLO,0,
0,77,,,True,"{'userId': 3076711, 'pseudo': 'Sceurpien', 'publicHandle': '1393eb41041f440cba07ef90e2545a161176703', 'enable': False, 'avatar': 32622187356342, 'cover': 24104390477551}",,1549958220354,,/training/medium/domino-puzzle,0,"{'feedbackId': 1693, 'feedbacks': [0, 2, 2, 5, 11]}",community-puzzle-domino-puzzle/85145,,462,,,medium,,,,,,,,domino-puzzle,,,0,,,56,,,\ Domino Puzzle /,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'graph-traversal', 'value': 'graph traversal', 'children': []}, {'handle': 'domino', 'value': 'domino', 'children': []}]}]",,CODE,0,50.0
0,65,,,True,"{'userId': 1733593, 'pseudo': 'Wei-1', 'publicHandle': '3f4adfba53d1ae216fb40f9c51b72c843953371', 'enable': False, 'avatar': 12250588953001, 'cover': 11917714828872}",,1550477671718,,/training/hard/basic-decision-tree---1,0,"{'feedbackId': 1694, 'feedbacks': [1, 1, 1, 3, 6]}",community-puzzle-basic-decision-tree-1/86349,,463,,,hard,,,,,,,,basic-decision-tree---1,,,0,,,35,,,Basic Decision Tree - 1,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'machine-learning', 'value': 'Machine learning', 'children': []}]}]",,CODE,0,50.0
0,1274,chuck_norris_code_golf,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,25377900235590.0,1550591260837,Description par défaut.,/multiplayer/codegolf/chuck-norris-codesize,0,"{'feedbackId': 1695, 'feedbacks': [2, 1, 11, 42, 83]}",,1198.0,464,,,codegolf,25377898087528.0,CODESIZE,,Code size,source_code_size,129.0,272.0,chuck-norris-codesize,25377888045322.0,chuck-norris-codesize,0,,100.0,847,1741914742dcc0097badab57536ef620b0a0389d,25377879962055.0,Chuck Norris - Code Golf,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'string', 'value': 'string', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'encoding', 'value': 'Encodage', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}, {'handle': 'conditions', 'value': 'Conditions', 'children': []}]}]",1198.0,CODE,100,
0,4284,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 3076711, 'pseudo': 'Sceurpien', 'publicHandle': '1393eb41041f440cba07ef90e2545a161176703', 'enable': False, 'avatar': 32622187356342, 'cover': 24104390477551}",,1550659187174,,/training/easy/lumen,0,"{'feedbackId': 1696, 'feedbacks': [9, 10, 47, 215, 380]}",community-puzzle-lumen/86845,,465,1551289702038.0,,easy,,,,,,,,lumen,,,0,,,2738,16801061fd720b65df19d063540137b41848c398,,Lumen,"[{'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}]}, {'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': '2d-array', 'value': '2D array', 'children': []}]}]",,CODE,100,50.0
0,73,,,True,"{'userId': 1725924, 'pseudo': 'TataMaso', 'publicHandle': '95f0725665b2c192273e115e76196f774295271', 'enable': False, 'avatar': 9405385422241, 'cover': 9405409623172}",,1550747844674,,/training/medium/european-rugby-champions-cup-ranking,0,"{'feedbackId': 1697, 'feedbacks': [1, 3, 5, 4, 7]}",community-puzzle-european-rugby-champions-cup-ranking/87089,,466,,,medium,,,,,,,,european-rugby-champions-cup-ranking,,,0,,,51,,,EUROPEAN RUGBY CHAMPIONS CUP RANKING,[],,CODE,0,50.0
0,752,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1498189, 'pseudo': 'Pyoroalb', 'publicHandle': '6b036ebaded86a637eab81442f40105e9818941', 'enable': False, 'avatar': 14505336358731, 'cover': 14542669807480}",,1550841527097,,/training/easy/the-frog-jump-1,0,"{'feedbackId': 1698, 'feedbacks': [21, 25, 25, 21, 25]}",community-puzzle-the-frog-jump-1/87351,,467,1553985414046.0,,easy,,,,,,,,the-frog-jump-1,,,0,,,378,17663981bbee0a848c65a91a69b6572a28fbd3c0,,The Frog Jump 1,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'physics', 'value': 'Physics', 'children': []}]}]",,CODE,100,50.0
0,409,,,True,"{'userId': 2398608, 'pseudo': 'M_C', 'publicHandle': '0a7f61fbebaa2aa7e4344110a9141e0c8068932', 'enable': False}",,1551281001561,,/multiplayer/bot-programming/langton-s-ant,0,"{'feedbackId': 1699, 'feedbacks': [1, 0, 0, 3, 15]}",community-puzzle-langton-s-ant/88377,223.0,468,,,multi,,,,,rank,,,langton-s-ant,,langton-s-ant,0,,,0,19748282d7e535992589b34cd468e23caa093291,,Langton s Ant,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'MCTS', 'value': 'Monte Carlo tree search', 'children': []}]}]",223.0,ARENA,0,
0,1423,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 2064637, 'pseudo': 'java_coffee_cup', 'publicHandle': 'f4c116cad137a7eee91b727ff6fe53597364602', 'enable': False, 'avatar': 13281799951852, 'cover': 16905905262068}",31883323175992.0,1551308225357,,/training/easy/blowing-fuse,0,"{'feedbackId': 1700, 'feedbacks': [4, 1, 38, 88, 112]}",community-puzzle-blowing-fuse/88449,,469,1553386134048.0,,easy,,,,,,,,blowing-fuse,,,0,,,1097,174786402d0e27fd327cfa1660f75409c3ab9b61,,Blowing Fuse,"[{'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'conditions', 'value': 'Conditions', 'children': []}]}]",,CODE,100,50.0
